file,line,raw,normalized,context
a168风控与客户分层评分体系_商业方案_p.qmd,16865,20%,0.2,：代理能力值高而预测充值 +18% 是预测成功，但若同期红利 +30%、退水 +20%、GGR −5% 则商业失败。充值属客户价值链入口项，与营业额同列；其对 NGR
a168风控与客户分层评分体系_商业方案_p.qmd,16865,5%,0.05,测充值 +18% 是预测成功，但若同期红利 +30%、退水 +20%、GGR −5% 则商业失败。充值属客户价值链入口项，与营业额同列；其对 NGR₃ 之贡献须另折
a168风控与客户分层评分体系_商业方案_p.qmd,16866,301,301,"301,""**能力值改「实体 × 领域 × 时间」矩阵 C_{e,d,t}**：时间下"
a168风控与客户分层评分体系_商业方案_p.qmd,16867,302,302,"302,""**预测分两层**：实体级 Ŷ_i = f(C_i)、平台级 Ŷ = Σ Ŷ"
a168风控与客户分层评分体系_商业方案_p.qmd,16868,303,303,"303,""**嵌套阶梯 M0→M1→M2→M3 且判据为级差**：时间→＋规模→＋实体"
a168风控与客户分层评分体系_商业方案_p.qmd,16868,0.700,0.7,Err(M1) 方可说能力值有超越规模的增量。防自欺硬线：M3 相对 M2 仅 0.700→0.699 不得宣布「关系网络升级」，级差须过事先冻结的 δ，且新增变量越多
a168风控与客户分层评分体系_商业方案_p.qmd,16868,0.699,0.699,") 方可说能力值有超越规模的增量。防自欺硬线：M3 相对 M2 仅 0.700→0.699 不得宣布「关系网络升级」，级差须过事先冻结的 δ，且新增变量越多 δ 越严"","""
a168风控与客户分层评分体系_商业方案_p.qmd,16869,304,304,"304,""**能力值本身须折外验证**：不得先以全窗算出能力值再拿同期数据自证；须严格"
a168风控与客户分层评分体系_商业方案_p.qmd,16869,1,1,"得先以全窗算出能力值再拿同期数据自证；须严格 C_{i,t} → Y_{i,t+1..t+h}，能力值与标的分处折的两侧"",""新增"",""@sec-capabili"
a168风控与客户分层评分体系_商业方案_p.qmd,16870,305,305,"305,""**对外用语定为两级**：预测再准（AUC 0.90／RelMAE 0.65"
a168风控与客户分层评分体系_商业方案_p.qmd,16870,0.90,0.9,"305,""**对外用语定为两级**：预测再准（AUC 0.90／RelMAE 0.65）所证者仍只是「模型知道谁可能发生什么」；「对他采取动作"
a168风控与客户分层评分体系_商业方案_p.qmd,16870,0.65,0.65,"305,""**对外用语定为两级**：预测再准（AUC 0.90／RelMAE 0.65）所证者仍只是「模型知道谁可能发生什么」；「对他采取动作后平台赚得更多」须 CI"
a168风控与客户分层评分体系_商业方案_p.qmd,16870,0,0,谁可能发生什么」；「对他采取动作后平台赚得更多」须 CI95(增量 NGR₃)>0 或 CI95(避损额)>0 并再扣处置成本与客户价值损失。达前者称「预测性证据」
a168风控与客户分层评分体系_商业方案_p.qmd,16870,0,0,动作后平台赚得更多」须 CI95(增量 NGR₃)>0 或 CI95(避损额)>0 并再扣处置成本与客户价值损失。达前者称「预测性证据」，唯达后者称「商业已证实」，
a168风控与客户分层评分体系_商业方案_p.qmd,16871,290,290,"290,""**新立 @sec-capability-forecast 能力值可证伪化章"
a168风控与客户分层评分体系_商业方案_p.qmd,16872,291,291,"291,""**经营指标可得性逐项核实**：营业额与盈利 ✅ 可得；注册会员数 🟡 待证"
a168风控与客户分层评分体系_商业方案_p.qmd,16872,22,22,项核实**：营业额与盈利 ✅ 可得；注册会员数 🟡 待证（member_dtl 22 列无注册时间，member 表 mem005/mem013 列义为空）；新/持续
a168风控与客户分层评分体系_商业方案_p.qmd,16872,00,0,"*新浏览 ⛔ 不可得**（库内无任何网站分析／会话／页面浏览表）。新增 §BZ-00 逐一查证"",""新增"",""SQL §BZ-00"","
a168风控与客户分层评分体系_商业方案_p.qmd,16872,00,0,"会话／页面浏览表）。新增 §BZ-00 逐一查证"",""新增"",""SQL §BZ-00"","
a168风控与客户分层评分体系_商业方案_p.qmd,16873,292,292,"292,""**立界：不可得者不得以近似量顶替**：新浏览不得以「新增活跃会员数」或「登"
a168风控与客户分层评分体系_商业方案_p.qmd,16873,101,101,"后所报的预测精准度无从解释亦无从证伪。与 bet41／bet14、mem015／101-mem015 两案同源"",""新增"",""@sec-capability-fore"
a168风控与客户分层评分体系_商业方案_p.qmd,16874,293,293,"293,""**判据改为增量预测力**：营业额与 GGR 日序列由时间共同因子主导，含任"
a168风控与客户分层评分体系_商业方案_p.qmd,16875,294,294,"294,""**能力值三条时点约束**：须带 as_of（只由该折训练窗末日前数据算出）"
a168风控与客户分层评分体系_商业方案_p.qmd,16875,1,1,"只由该折训练窗末日前数据算出）；严守 能力值_t → 经营指标_{t+h}（h≥1）；处置后的能力值不得回溯使用（处置改变行为，用之预测处置期即处置后泄漏）"","""
a168风控与客户分层评分体系_商业方案_p.qmd,16876,295,295,"295,""**立辨：预测得准 ≠ 处置有效**：预测层答「能力值有无信息」（证据为折外"
a168风控与客户分层评分体系_商业方案_p.qmd,16877,296,296,"296,""**能力值扩编为六实体**：新增 IP（料源 I_ip_player／C01"
a168风控与客户分层评分体系_商业方案_p.qmd,16877,315,315,IP（料源 I_ip_player／C01／C08）与处置响应（料源 TL11，315 行）两类，皆不须新增取数；设备待 §TL-12。须守 Capability =
a168风控与客户分层评分体系_商业方案_p.qmd,16877,12,12,）与处置响应（料源 TL11，315 行）两类，皆不须新增取数；设备待 §TL-12。须守 Capability = Signal × Reliability——两
a168风控与客户分层评分体系_商业方案_p.qmd,16878,297,297,"297,""**顺带查获线索：库内有 ods_a168_tablelimit（桌台限额表"
a168风控与客户分层评分体系_商业方案_p.qmd,16878,13,13,有 ods_a168_tablelimit（桌台限额表）**，极可能即 §TL-13 所寻的限额组字典；若果如此则 101-mem015 那 241 名会员的疑似限红
a168风控与客户分层评分体系_商业方案_p.qmd,16878,101,101,mit（桌台限额表）**，极可能即 §TL-13 所寻的限额组字典；若果如此则 101-mem015 那 241 名会员的疑似限红可纳入准实验，G5 闸可判 COMP
a168风控与客户分层评分体系_商业方案_p.qmd,16878,241,241,极可能即 §TL-13 所寻的限额组字典；若果如此则 101-mem015 那 241 名会员的疑似限红可纳入准实验，G5 闸可判 COMPLETE。§BZ-00 已把
a168风控与客户分层评分体系_商业方案_p.qmd,16878,00,0,"241 名会员的疑似限红可纳入准实验，G5 闸可判 COMPLETE。§BZ-00 已把该表纳入扫描"",""核实"",""SQL §BZ-00 + §TL-13"","
a168风控与客户分层评分体系_商业方案_p.qmd,16878,00,0,"COMPLETE。§BZ-00 已把该表纳入扫描"",""核实"",""SQL §BZ-00 + §TL-13"","
a168风控与客户分层评分体系_商业方案_p.qmd,16878,13,13,"§BZ-00 已把该表纳入扫描"",""核实"",""SQL §BZ-00 + §TL-13"","
a168风控与客户分层评分体系_商业方案_p.qmd,16879,279,279,"279,""**P0-1 兼容别名降级（G15）**：z_score 保留虽免断链，却令"
a168风控与客户分层评分体系_商业方案_p.qmd,16879,1,1,"279,""**P0-1 兼容别名降级（G15）**：z_score 保留虽免断链，却令旧报告读者默认它是"
a168风控与客户分层评分体系_商业方案_p.qmd,16880,280,280,"280,""**P0-2 判据升为四层递进 A 估计→B 预测→C 决策→D 经济**："
a168风控与客户分层评分体系_商业方案_p.qmd,16880,2,2,"280,""**P0-2 判据升为四层递进 A 估计→B 预测→C 决策→D 经济**：两估计量之别可能只"
a168风控与客户分层评分体系_商业方案_p.qmd,16880,0.50,0.5,预测→C 决策→D 经济**：两估计量之别可能只是重新定义期望概率（p_unw=0.50、p_w=0.43 而真值 0.43 时 Z_w 自然漂亮），不代表更早识别风险
a168风控与客户分层评分体系_商业方案_p.qmd,16880,0.43,0.43,经济**：两估计量之别可能只是重新定义期望概率（p_unw=0.50、p_w=0.43 而真值 0.43 时 Z_w 自然漂亮），不代表更早识别风险或增 NGR，故 Δ
a168风控与客户分层评分体系_商业方案_p.qmd,16880,0.43,0.43,量之别可能只是重新定义期望概率（p_unw=0.50、p_w=0.43 而真值 0.43 时 Z_w 自然漂亮），不代表更早识别风险或增 NGR，故 ΔZ 与 ΔBrie
a168风控与客户分层评分体系_商业方案_p.qmd,16881,281,281,"281,""**八项指标冻结并预指角色**：主指标唯折外 Brier；次要为对数损失／校"
a168风控与客户分层评分体系_商业方案_p.qmd,16882,282,282,"282,""**比较单位不得混**：p_base_round 为局级概率、p_base_"
a168风控与客户分层评分体系_商业方案_p.qmd,16883,283,283,"283,""**两臂须同批次**：各经一次不同过滤则 Δ 中同时含加权效应与总体效应，无"
a168风控与客户分层评分体系_商业方案_p.qmd,16884,284,284,"284,""**框架正名为「双估计量 ＋ 比较层」**：L0 与 L1 是两个估计量、L"
a168风控与客户分层评分体系_商业方案_p.qmd,16885,285,285,"285,""**「不劣」数学化**：ΔM = M_new − M_base，越大越好者检"
a168风控与客户分层评分体系_商业方案_p.qmd,16886,286,286,"286,""**L0 正名为冻结的科学基线**：最简、可解释、可复现、不依赖候选调参、永"
a168风控与客户分层评分体系_商业方案_p.qmd,16887,287,287,"287,""**晋级闸门定型 G1–G15**：数据／定义／时间／基线／单变量／预测／校"
a168风控与客户分层评分体系_商业方案_p.qmd,16888,288,288,"288,""**「零」与「空」分五类**：结构性零／观测到的零／缺失／不适用／未观测。五"
a168风控与客户分层评分体系_商业方案_p.qmd,16888,0,0,零」与「空」分五类**：结构性零／观测到的零／缺失／不适用／未观测。五类混记为 0 或 NA 即把五件事当一件，其后收缩、检验与能力值皆建在污染底座上。L0 普查表
a168风控与客户分层评分体系_商业方案_p.qmd,16889,289,289,"289,""**§RC-00 扩充稀疏分位**：每类边并出 n=1／n≤5／n≤10／n"
a168风控与客户分层评分体系_商业方案_p.qmd,16889,00,0,"289,""**§RC-00 扩充稀疏分位**：每类边并出 n=1／n≤5／n≤10／n<30 四档计数，使"
a168风控与客户分层评分体系_商业方案_p.qmd,16889,1,1,"289,""**§RC-00 扩充稀疏分位**：每类边并出 n=1／n≤5／n≤10／n<30 四档计数，使 P(n=1)、P(n≤5)、P(n≤"
a168风控与客户分层评分体系_商业方案_p.qmd,16889,5,5,"289,""**§RC-00 扩充稀疏分位**：每类边并出 n=1／n≤5／n≤10／n<30 四档计数，使 P(n=1)、P(n≤5)、P(n≤30)"
a168风控与客户分层评分体系_商业方案_p.qmd,16889,10,10,"289,""**§RC-00 扩充稀疏分位**：每类边并出 n=1／n≤5／n≤10／n<30 四档计数，使 P(n=1)、P(n≤5)、P(n≤30) 在八类投影"
a168风控与客户分层评分体系_商业方案_p.qmd,16889,30,30,"""**§RC-00 扩充稀疏分位**：每类边并出 n=1／n≤5／n≤10／n<30 四档计数，使 P(n=1)、P(n≤5)、P(n≤30) 在八类投影上皆可直读"""
a168风控与客户分层评分体系_商业方案_p.qmd,16889,1,1,"分位**：每类边并出 n=1／n≤5／n≤10／n<30 四档计数，使 P(n=1)、P(n≤5)、P(n≤30) 在八类投影上皆可直读"",""斧正"",""SQL §"
a168风控与客户分层评分体系_商业方案_p.qmd,16889,5,5,"边并出 n=1／n≤5／n≤10／n<30 四档计数，使 P(n=1)、P(n≤5)、P(n≤30) 在八类投影上皆可直读"",""斧正"",""SQL §RC-00"","
a168风控与客户分层评分体系_商业方案_p.qmd,16889,30,30,"／n≤5／n≤10／n<30 四档计数，使 P(n=1)、P(n≤5)、P(n≤30) 在八类投影上皆可直读"",""斧正"",""SQL §RC-00"","
a168风控与客户分层评分体系_商业方案_p.qmd,16889,00,0,"(n≤5)、P(n≤30) 在八类投影上皆可直读"",""斧正"",""SQL §RC-00"","
a168风控与客户分层评分体系_商业方案_p.qmd,16890,273,273,"273,""**新立 @sec-relation-census 关系普查章**：裁断为「"
a168风控与客户分层评分体系_商业方案_p.qmd,16891,274,274,"274,""**说破一条被架构图掩盖的事实**：最细粒度的关系普查即注单表本身（玩家×荷"
a168风控与客户分层评分体系_商业方案_p.qmd,16891,00,0,一张注单），故设计问题不是「要不要全」而是「物化哪几个边缘投影」。新增 §RC-00 关系普查计数层（屏显）：逐类边出可观测边数、够格数、n=1 数、注单合计，输出仅
a168风控与客户分层评分体系_商业方案_p.qmd,16891,1,1,"」。新增 §RC-00 关系普查计数层（屏显）：逐类边出可观测边数、够格数、n=1 数、注单合计，输出仅数十行而回答「平台究竟有多少条边」"",""新增"",""SQL §"
a168风控与客户分层评分体系_商业方案_p.qmd,16891,00,0,"单合计，输出仅数十行而回答「平台究竟有多少条边」"",""新增"",""SQL §RC-00"","
a168风控与客户分层评分体系_商业方案_p.qmd,16892,275,275,"275,""**补三个红队盲点**：① 关系不是独立样本（同一玩家的多条边共享人/时段/"
a168风控与客户分层评分体系_商业方案_p.qmd,16893,276,276,"276,""**能力值改立通式 Capability = Signal × Reliab"
a168风控与客户分层评分体系_商业方案_p.qmd,16894,277,277,"277,""**晋级闸门 R0–R7 定型（只增不覆）**：等权→加权→玩家×荷官→多维"
a168风控与客户分层评分体系_商业方案_p.qmd,16895,278,278,"278,""**设备维度不入普查规格**：库内有无设备字段尚未核实（§TL-12 未跑）"
a168风控与客户分层评分体系_商业方案_p.qmd,16895,12,12,"278,""**设备维度不入普查规格**：库内有无设备字段尚未核实（§TL-12 未跑），不得以一个不知有无的维度规划架构；待字段查明再补入可行性表"",""校对"","
