resultwalletid,betwalletid,出现次数
-1,"2705023980,",1
2705025410,"2705025188,",1
-1,"2705025303,",1
-1,"2705025757,",1
-1,"2705027700,",1
-1,"2705027706,",1
-1,"2705029218,",1
2705030196,"2705029453,",1
-1,"2705030663,",1
-1,"2705031363,",1
-1,"2705032830,",1
2705033393,"2705033151,",1
2705034104,"2705033759,",1
2705035750,"2705035656,",1
2705055270,"2705054202,",1
2705055075,"2705054228,",1
-1,"2705054447,",1
-1,"2704602486,",1
2705055044,"2705054730,",1
2705055310,"2705054892,2705054960,2705055013,",1
2705055085,"2705054963,",1
2705057204,"2705056712,",1
-1,"2705057109,2705057148,2705057202,",1
2705057890,"2705057491,2705057540,2705057587,",1
2705058407,"2705057597,",1
2705057720,"2705057604,",1
2705058057,"2705057761,2705057808,",1
-1,"2705057860,2705057873,2705057879,",1
-1,"2705058046,2705058081,",1
2705058764,"2705058226,2705058248,",1
-1,"2705059149,2705059178,",1
-1,"2705059200,",1
2705059532,"2705059239,",1
-1,"2705060373,2705060517,",1
2705061235,"2705061005,",1
-1,"2705061237,2705061261,",1
2705061573,"2705061322,",1
-1,"2705061798,",1
2705063058,"2705062515,",1
2705063112,"2705062948,",1
2705063687,"2705063549,",1
2705063818,"2705063552,2705063597,",1
2705064215,"2705063932,",1
2705064327,"2705064023,",1
2705065784,"2705065492,",1
2705065997,"2705065707,",1
2705066770,"2705066510,",1
-1,"2705067007,2705067036,",1
-1,"2705067474,2705067493,2705067518,2705067522,",1
2705068267,"2705067952,",1
2705069844,"2705069540,",1
-1,"2705069727,",1
2705070575,"2705070200,",1
2705072206,"2705072018,",1
2705073292,"2705073010,",1
-1,"2705073969,2705074005,2705074056,",1
-1,"2705074308,",1
-1,"2705074336,",1
-1,"2705074703,",1
2705074968,"2705074806,",1
-1,"2705075982,",1
-1,"2705076962,",1
-1,"2705076978,",1
-1,"2705077459,",1
2705078331,"2705078006,",1
2705078819,"2705078249,",1
2705078890,"2705078711,",1
-1,"2705080335,",1
-1,"2705080557,2705080574,2705080620,",1
-1,"2705081269,",1
2705081675,"2705081456,",1
-1,"2705081818,",1
-1,"2705082253,",1
2705082612,"2705082271,",1
2705082719,"2705082437,2705082453,",1
-1,"2705082516,",1
2705082989,"2705082884,2705082907,",1
2705083147,"2705082951,",1
2705083839,"2705083053,",1
2705083501,"2705083164,",1
-1,"2705085088,",1
2705085689,"2705085401,",1
2705086399,"2705086103,",1
-1,"2705086111,",1
-1,"2705086274,",1
2705086808,"2705086560,",1
2705087114,"2705086921,",1
2705087271,"2705087076,2705087091,",1
2705088302,"2705088041,",1
-1,"2705088243,",1
-1,"2705145784,",1
-1,"2705145786,",1
2705145881,"2705145821,",1
-1,"2705146208,",1
-1,"2705146261,2705146308,",1
2705147155,"2705146999,",1
-1,"2705147390,",1
2705149041,"2705148783,",1
-1,"2705149313,2705149414,",1
-1,"2705149460,",1
2705149710,"2705149572,",1
-1,"2705150348,",1
2705151115,"2705150993,",1
2705151204,"2705151062,",1
-1,"2704602465,",1
2705151937,"2705151750,",1
2705152086,"2705151766,",1
-1,"2705152416,",1
-1,"2705152796,",1
2705153609,"2705153407,",1
-1,"2705153524,2705153550,",1
2705153844,"2705153683,",1
2705154142,"2705153969,",1
2705154734,"2705154512,",1
2705155171,"2705154957,",1
-1,"2705155257,",1
2704602599,"2704602326,",1
2705157349,"2705157101,",1
-1,"2705157105,",1
-1,"2705157648,",1
2705157841,"2705157723,",1
2705158828,"2705158678,2705158701,2705158720,",1
2705160229,"2705160060,2705160096,",1
2705160221,"2705160075,",1
2705160692,"2705160414,",1
-1,"2705160439,",1
-1,"2704601840,",1
2705161455,"2705161265,",1
2705162130,"2705162025,2705162074,",1
-1,"2705162133,",1
2705163729,"2705163443,2705163452,",1
2705163810,"2705163563,",1
2705163966,"2705163739,",1
2705164501,"2705164327,",1
2705165056,"2705164883,",1
2705165362,"2705165260,",1
-1,"2705165295,",1
2705089396,"2705089057,",1
-1,"2705089458,",1
-1,"2705089964,",1
2705090570,"2705090275,",1
2705091019,"2705090465,",1
2705095028,"2705094829,",1
-1,"2705094893,",1
2705095996,"2705095775,",1
-1,"2705096428,2705096448,",1
-1,"2705097577,",1
-1,"2705097733,",1
2705098060,"2705097807,",1
-1,"2705098097,",1
2705098372,"2705098100,",1
-1,"2705098444,",1
2704601792,"2704601670,",1
2705119360,"2705119221,",1
2705119871,"2705119475,",1
2705120213,"2705119618,",1
-1,"2705119646,2705119658,",1
-1,"2705119769,",1
2705120242,"2705119998,",1
-1,"2705120341,",1
2705120545,"2705120430,2705120434,",1
-1,"2705120607,",1
-1,"2705120652,",1
-1,"2705121241,2705121320,",1
2705122268,"2705121705,",1
2705122430,"2705122230,2705122262,2705122276,",1
-1,"2705122935,",1
2705123247,"2705123116,2705123149,",1
-1,"2705123208,",1
-1,"2705123285,",1
-1,"2705123386,2705123522,",1
-1,"2705124780,2705124794,2705124819,",1
-1,"2705125244,",1
2705125650,"2705125357,",1
-1,"2705125999,2705126113,",1
-1,"2705126436,2705126478,",1
-1,"2705126510,",1
-1,"2705127109,",1
-1,"2705127668,2705127699,",1
2705127833,"2705127698,",1
-1,"2705127898,",1
-1,"2705128039,2705128091,",1
-1,"2705128448,",1
-1,"2705129400,",1
2705130359,"2705130239,",1
2705131275,"2705131093,",1
-1,"2705131504,",1
-1,"2705132073,2705132085,2705132098,",1
-1,"2705132992,2705133048,",1
2705133228,"2705133103,",1
-1,"2705134193,",1
-1,"2705134342,",1
-1,"2705134478,2705134549,",1
-1,"2705134809,",1
-1,"2705135683,",1
-1,"2705135750,2705135791,",1
2705135903,"2705135848,",1
-1,"2705135878,",1
2705136540,"2705136272,2705136338,",1
2705136542,"2705136279,",1
-1,"2705136602,",1
2705137567,"2705137372,",1
-1,"2705137464,",1
2705137838,"2705137747,",1
-1,"2705138300,",1
2705138674,"2705138550,",1
-1,"2705139155,",1
2705140523,"2705140310,2705140425,",1
-1,"2705141248,2705141281,",1
-1,"2705142499,",1
-1,"2705143829,",1
2705145033,"2705144880,2705144895,",1
2705145982,"2705145878,2705145893,",1
2705146183,"2705146035,",1
2705146273,"2705146120,",1
2704601431,"2704601149,",1
2705147095,"2705146919,",1
-1,"2705147560,",1
2705148602,"2705148398,",1
2705148664,"2705148518,",1
-1,"2705148557,",1
-1,"2705148828,2705148834,2705148851,2705148856,",1
-1,"2705148946,",1
-1,"2705148966,2705149019,",1
2705149439,"2705149127,2705149137,2705149143,2705149147,",1
-1,"2705149646,",1
2705150545,"2705150212,",1
2705150427,"2705150353,",1
2705150806,"2705150588,",1
-1,"2705151211,",1
2705152241,"2705152120,",1
2705152687,"2705152560,2705152588,",1
-1,"2705152568,",1
2705153307,"2705153151,",1
2705154877,"2705154575,",1
-1,"2705154837,2705154875,",1
-1,"2705156157,",1
-1,"2705156506,",1
-1,"2705156629,2705156651,2705156667,",1
-1,"2705156839,",1
2705159402,"2705159129,2705159155,",1
-1,"2705159202,",1
-1,"2705159333,",1
-1,"2705159962,",1
-1,"2705160026,",1
-1,"2705160836,",1
2705161834,"2705161577,2705161637,",1
2705161896,"2705161648,",1
2705162209,"2705161962,",1
2705162171,"2705162035,",1
2705162324,"2705162077,2705162113,",1
-1,"2705162704,",1
2705163665,"2705163384,",1
-1,"2705163506,",1
-1,"2705163649,",1
-1,"2705163835,2705163903,",1
2705164017,"2705163837,2705163914,",1
-1,"2705164161,",1
-1,"2705164346,",1
2705165243,"2705165169,",1
2705165668,"2705165560,",1
-1,"2705165622,",1
-1,"2705165764,",1
2705166574,"2705166430,",1
-1,"2705166942,",1
-1,"2705168159,",1
2705168648,"2705168505,",1
-1,"2705168741,",1
2705168991,"2705168833,",1
2705169550,"2705169341,",1
-1,"2704600733,",1
2705170822,"2705170655,",1
-1,"2705171614,2705171624,",1
-1,"2705171679,",1
-1,"2705172758,2705172784,",1
2705174518,"2705174181,",1
2705175337,"2705175297,",1
2705176038,"2705175964,",1
-1,"2705176273,2705176280,",1
-1,"2705176432,",1
2705178171,"2705178097,",1
2705178766,"2705178644,2705178683,",1
-1,"2705178854,2705178884,",1
2705179150,"2705179031,",1
-1,"2705186201,2705186217,2705186237,",1
-1,"2705187259,",1
2705187693,"2705187467,",1
2705187838,"2705187687,",1
-1,"2705187801,",1
-1,"2705188028,",1
-1,"2705188084,",1
-1,"2705188435,2705188489,2705188502,2705188517,2705188525,2705188529,",1
2705188949,"2705188781,",1
-1,"2705188979,",1
2705189871,"2705189759,",1
-1,"2705189907,2705189936,",1
2705190456,"2705190342,",1
-1,"2704600424,",1
2705190461,"2705190365,",1
-1,"2705190770,2705190810,",1
-1,"2705190812,",1
2705191228,"2705190994,",1
2705191211,"2705191045,",1
-1,"2704600048,",1
-1,"2705101109,",1
-1,"2705101387,2705101412,",1
2705102520,"2705102287,",1
-1,"2705103236,",1
-1,"2705103780,",1
2705104158,"2705103828,",1
2705104049,"2705103906,",1
-1,"2705104017,2705104036,",1
2705105052,"2705104781,",1
-1,"2705105192,",1
-1,"2705105404,",1
-1,"2705106988,",1
-1,"2705107192,",1
2705107748,"2705107497,",1
-1,"2705107655,",1
-1,"2705108322,2705108338,",1
2705109498,"2705109325,",1
2705109763,"2705109625,",1
-1,"2705109846,",1
2705110100,"2705109896,",1
2705110627,"2705110477,",1
2705110919,"2705110576,",1
2705110784,"2705110632,",1
-1,"2705110901,",1
2705111184,"2705110988,",1
2705112235,"2705111462,",1
-1,"2705111771,",1
2705112162,"2705111821,",1
-1,"2705111924,",1
-1,"2705112541,",1
2705114125,"2705113976,",1
-1,"2705114588,",1
-1,"2705114888,2705115000,",1
2705115101,"2705114914,",1
2705116017,"2705115712,",1
2705116788,"2705116493,",1
2705214712,"2705214624,2705214658,",1
-1,"2705214803,",1
2705214956,"2705214907,",1
2705215443,"2705215084,",1
2705215387,"2705215212,",1
-1,"2705217091,",1
2705217940,"2705217829,",1
2705218453,"2705218296,",1
2705219690,"2705219498,",1
2705219762,"2705219622,",1
-1,"2705220295,",1
-1,"2705220595,",1
2705220809,"2705220619,",1
2705221222,"2705221172,",1
2705222287,"2705221922,2705222001,2705222014,",1
2705222354,"2705222170,",1
2705223427,"2705223269,2705223289,",1
-1,"2705223321,",1
2705224084,"2705223943,",1
2705225300,"2705225166,",1
2705225722,"2705225536,",1
-1,"2705225588,",1
2705226324,"2705226175,2705226180,",1
2705226444,"2705226306,",1
-1,"2705227463,",1
2705227660,"2705227523,",1
2705227991,"2705227790,",1
2705228849,"2705228628,2705228640,",1
2705228897,"2705228835,",1
-1,"2705229581,",1
-1,"2705230449,",1
2705230730,"2705230624,",1
-1,"2705230712,",1
-1,"2705231338,",1
-1,"2705231695,",1
2705232480,"2705232344,",1
2705233012,"2705232862,",1
2705233543,"2705233304,2705233360,2705233412,",1
-1,"2705233528,",1
2705234090,"2705233874,2705233879,",1
2705234340,"2705234285,",1
-1,"2705234401,2705234410,",1
-1,"2705234507,",1
2705234876,"2705234557,2705234569,",1
-1,"2705235277,",1
-1,"2705235636,2705235647,2705235663,",1
-1,"2705235672,",1
2705236111,"2705235955,",1
2705262314,"2705261992,",1
2705262390,"2705262118,",1
2705263844,"2705263723,",1
-1,"2705263810,",1
-1,"2705264348,",1
-1,"2705264432,",1
2705265197,"2705264711,",1
2705264907,"2705264729,",1
2705265420,"2705265183,2705265213,",1
-1,"2705265187,",1
2705265347,"2705265207,",1
-1,"2705265514,",1
-1,"2705265778,",1
-1,"2705266428,",1
-1,"2705267349,",1
-1,"2705268412,",1
2705268810,"2705268657,",1
2705269726,"2705269353,",1
2705269948,"2705269785,",1
-1,"2705270082,2705270178,2705270188,",1
-1,"2705270508,",1
2705272373,"2705272229,",1
-1,"2705272668,2705272713,",1
2705272940,"2705272684,",1
-1,"2705272704,2705272743,",1
2705274566,"2705274479,",1
2705274656,"2705274548,2705274581,",1
-1,"2705274804,2705274882,",1
2705275268,"2705274957,",1
2705275315,"2705275136,",1
-1,"2705276996,",1
-1,"2705277457,",1
-1,"2705278149,2705278207,2705278234,",1
-1,"2705278230,",1
2705278557,"2705278400,",1
-1,"2705279663,",1
2705280115,"2705279835,",1
2705280442,"2705280155,",1
-1,"2705280495,",1
-1,"2705300109,",1
2705300688,"2705300472,2705300503,",1
-1,"2705300969,",1
2705301253,"2705301010,",1
2705301343,"2705301068,",1
2705301517,"2705301243,",1
2705301778,"2705301423,",1
-1,"2705301644,2705301688,",1
2705302058,"2705301942,",1
2705302218,"2705302141,",1
-1,"2705302140,",1
2705303880,"2705303620,",1
-1,"2705304629,2705304715,",1
2705304975,"2705304634,",1
2705305559,"2705304832,",1
2705305088,"2705304946,",1
2705305860,"2705305572,",1
2705306009,"2705305790,",1
-1,"2705306958,",1
2705307792,"2705307503,",1
-1,"2705307822,",1
2705308224,"2705308116,",1
-1,"2705308383,",1
2705309063,"2705308869,",1
2705310409,"2705310095,",1
-1,"2705310865,2705310943,",1
2705311963,"2705311725,",1
-1,"2704600014,",1
2705313477,"2705313214,",1
2705313951,"2705313464,",1
2705313982,"2705313742,",1
-1,"2705314219,",1
-1,"2705314571,2705314630,",1
-1,"2705314902,2705314943,",1
-1,"2705315994,",1
-1,"2705316126,",1
2705316669,"2705316419,",1
2705316947,"2705316662,",1
2705318749,"2705318529,2705318547,",1
2705318709,"2705318613,",1
2705318886,"2705318654,",1
2705319315,"2705319152,",1
-1,"2705319968,",1
-1,"2705320170,",1
2705321521,"2705321227,",1
2705321561,"2705321259,",1
2705321651,"2705321406,",1
2705322253,"2705322074,",1
2705323967,"2705323748,",1
2705324097,"2705323934,",1
-1,"2705323979,",1
-1,"2705324043,",1
2705324653,"2705324252,",1
-1,"2705325654,",1
-1,"2705325757,",1
2705326346,"2705326062,",1
2705327060,"2705326718,",1
-1,"2705326848,",1
-1,"2705327134,",1
-1,"2705327170,",1
-1,"2705327517,",1
2705328751,"2705328597,",1
2705329197,"2705328986,2705329001,",1
-1,"2705329115,",1
-1,"2705329761,",1
2705330101,"2705329831,",1
2705330072,"2705329873,",1
2705330256,"2705330082,",1
-1,"2705330308,",1
2705330736,"2705330402,",1
2705331312,"2705331148,",1
-1,"2705332035,",1
2705332361,"2705332107,",1
2705332681,"2705332419,",1
2705332688,"2705332491,",1
-1,"2705333635,2705333699,",1
-1,"2705333928,",1
2705334447,"2705334160,",1
-1,"2705334168,",1
-1,"2705334511,2705334560,",1
2705335770,"2705335575,",1
-1,"2705336003,",1
-1,"2705336135,",1
2704600391,"2704600003,2704600025,2704600059,2704600072,2704600078,2704600086,2704600090,2704600109,2704600113,2704600135,2704600140,2704600158,",1
2705336909,"2705336606,",1
2705338030,"2705337823,",1
2705338061,"2705337859,",1
-1,"2705337964,",1
-1,"2705338228,",1
2705339002,"2705338758,2705338785,",1
2705339871,"2705339550,",1
2705340042,"2705339799,",1
-1,"2705340994,",1
2705341662,"2705341388,",1
-1,"2705341671,",1
2704600225,"2704599716,",1
-1,"2705342339,",1
-1,"2705342583,",1
2705343441,"2705343149,",1
-1,"2705343448,",1
2705345197,"2705344896,",1
2705345285,"2705344938,",1
-1,"2705345235,",1
-1,"2705345529,",1
2705346008,"2705345572,",1
-1,"2705345808,2705345842,",1
-1,"2705345852,",1
2705346352,"2705346163,",1
2705346694,"2705346441,",1
-1,"2705346600,",1
2705282631,"2705282392,",1
-1,"2705282451,",1
2705283065,"2705282832,2705282856,2705282887,2705282920,2705282948,",1
2705284030,"2705283925,",1
-1,"2705284113,",1
-1,"2705285610,2705285644,",1
2705285961,"2705285830,",1
-1,"2705285977,",1
2705286669,"2705286461,2705286476,2705286556,",1
2705286671,"2705286506,",1
2705286979,"2705286885,",1
-1,"2705287657,",1
-1,"2705288177,2705288233,",1
-1,"2705288771,",1
2705289190,"2705289007,",1
2705292459,"2705292351,2705292371,",1
2705292978,"2705292688,",1
-1,"2705292716,",1
-1,"2705292760,",1
2705293384,"2705293184,",1
2705293966,"2705293775,",1
-1,"2705294783,",1
2705295844,"2705295637,2705295791,",1
-1,"2705295838,2705295841,",1
2704599754,"2704599553,",1
-1,"2705296046,",1
-1,"2705296194,",1
2705296787,"2705296321,",1
-1,"2705296483,2705296496,",1
2705297748,"2705297579,",1
2705297943,"2705297640,",1
2705298290,"2705298177,",1
-1,"2705298918,",1
2705299607,"2705299382,",1
-1,"2705300118,",1
2705300369,"2705300130,",1
2705300892,"2705300624,",1
2705301375,"2705301121,2705301138,",1
-1,"2705301422,",1
2705301577,"2705301425,",1
-1,"2705301744,",1
-1,"2705302729,",1
-1,"2705302813,2705302876,",1
2705303065,"2705302929,",1
-1,"2705302998,",1
-1,"2705303874,",1
2705304186,"2705303994,",1
2705304247,"2705304049,",1
-1,"2705305263,",1
2705305780,"2705305485,",1
2705305820,"2705305538,",1
2705305964,"2705305674,",1
2705306051,"2705305805,",1
2705306623,"2705306341,2705306446,",1
2705306627,"2705306346,",1
-1,"2705307083,",1
2705307566,"2705307430,",1
2705308177,"2705307543,",1
2705308134,"2705307906,",1
2705308547,"2705308145,2705308153,",1
-1,"2705308866,",1
2705309669,"2705308953,2705308976,",1
-1,"2705309615,",1
2705309976,"2705309656,",1
-1,"2705309738,",1
-1,"2705309942,2705309969,2705310013,",1
2705310428,"2705310135,2705310189,",1
-1,"2705310331,",1
2705311929,"2705311632,",1
2705312320,"2705311967,",1
2705312676,"2705312340,",1
2705313927,"2705313830,",1
2705314973,"2705314780,",1
2705316187,"2705315886,",1
2705316744,"2705316390,",1
-1,"2705316545,",1
2705317208,"2705316695,",1
2705317193,"2705317040,",1
2705317464,"2705317279,",1
2705318111,"2705317783,",1
-1,"2705318004,2705318032,",1
-1,"2705318206,",1
-1,"2705318408,2705318424,",1
2705318761,"2705318448,",1
-1,"2705318568,",1
2705318825,"2705318676,",1
-1,"2705326448,",1
2705327703,"2705327457,",1
-1,"2705327937,",1
-1,"2705328082,2705328151,",1
-1,"2705328184,",1
-1,"2705328242,",1
-1,"2705328324,",1
2705329285,"2705328782,",1
-1,"2705329012,2705329026,",1
2705329221,"2705329105,",1
-1,"2705330963,",1
2705332233,"2705331884,",1
-1,"2705332052,",1
2705334256,"2705333547,",1
2705334315,"2705334044,",1
-1,"2705334526,",1
-1,"2705334905,",1
2705335247,"2705334981,",1
-1,"2705335845,",1
-1,"2705335958,",1
-1,"2705336641,",1
-1,"2705336774,",1
-1,"2705337090,",1
2705337308,"2705337121,",1
2705337740,"2705337297,",1
-1,"2705337504,",1
-1,"2705337664,",1
2705338433,"2705338279,",1
-1,"2705338789,",1
-1,"2705339792,",1
2705341621,"2705341248,",1
-1,"2705341263,",1
-1,"2705341747,",1
2705345177,"2705344718,",1
2705346019,"2705345865,",1
2705347424,"2705347120,",1
-1,"2705347138,",1
2705348088,"2705347290,",1
-1,"2704586083,",1
-1,"2704586470,2704586473,",1
2704587452,"2704587264,",1
-1,"2704588684,",1
2704588870,"2704588741,",1
2704589849,"2704589619,",1
2704589907,"2704589669,",1
-1,"2704589802,",1
2704590728,"2704590625,",1
2704592929,"2704592422,",1
2704593118,"2704592848,",1
-1,"2704593370,",1
2704593884,"2704593400,",1
-1,"2704593406,",1
-1,"2704593641,",1
2704594593,"2704594506,",1
-1,"2704594604,2704594680,",1
-1,"2704595076,2704595114,",1
2704596147,"2704595990,",1
-1,"2704596905,2704597036,",1
-1,"2704597333,2704597428,",1
-1,"2704597336,",1
-1,"2704598044,",1
-1,"2704598108,",1
-1,"2704598528,",1
2704599278,"2704599178,",1
2704599619,"2704599233,2704599237,2704599262,",1
-1,"2704599511,2704599608,",1
2704600387,"2704600056,",1
2704601384,"2704601102,",1
2704601755,"2704601416,2704601426,",1
-1,"2704601560,",1
-1,"2704602649,",1
-1,"2704602891,2704602908,2704602924,2704602991,2704602998,2704603001,2704603007,2704603010,",1
2704603251,"2704603057,",1
2704603999,"2704603825,",1
2704623408,"2704623094,",1
-1,"2704623101,2704623108,",1
2704623631,"2704623558,",1
2704623800,"2704623703,",1
2704624075,"2704623976,",1
-1,"2704624400,2704624409,",1
2704626096,"2704625636,",1
2704626685,"2704626447,",1
-1,"2704626858,",1
2704627400,"2704627056,",1
-1,"2704627406,",1
2704627805,"2704627624,",1
2704628107,"2704627815,",1
2704629167,"2704628984,",1
-1,"2704631105,",1
2704632542,"2704632264,2704632333,",1
2704633423,"2704633114,",1
2704633625,"2704633189,",1
2704633548,"2704633380,",1
-1,"2704635905,",1
2704636302,"2704635920,2704636026,",1
-1,"2704636221,",1
-1,"2704636618,",1
2704637297,"2704637047,",1
2704637872,"2704637590,2704637603,",1
-1,"2704639287,2704639396,",1
2704639984,"2704639884,",1
2704640476,"2704640365,2704640394,",1
-1,"2704640433,",1
2704641660,"2704641372,2704641386,",1
2704642124,"2704641792,",1
-1,"2704642281,2704642318,",1
2704642737,"2704642491,",1
-1,"2704599081,",1
2704643496,"2704643169,2704643200,2704643280,2704643307,",1
-1,"2704644253,",1
-1,"2704644410,",1
2704645271,"2704644472,",1
-1,"2704598439,2704598451,2704598457,",1
2704644974,"2704644869,",1
-1,"2704646531,",1
-1,"2704646722,",1
2704647473,"2704646755,",1
-1,"2704647951,",1
-1,"2704647990,",1
2704648259,"2704648044,",1
-1,"2704648187,",1
2704649448,"2704649232,",1
-1,"2704651443,2704651499,",1
-1,"2704652029,",1
2704652253,"2704652162,2704652176,",1
2704652645,"2704652474,",1
-1,"2704652777,",1
2704653322,"2704653125,",1
2704653578,"2704653432,2704653449,",1
-1,"2704653734,",1
2704654947,"2704654859,",1
-1,"2704655808,",1
2704656792,"2704656461,",1
2704598410,"2704598213,",1
-1,"2704656939,2704656987,",1
2704657182,"2704656948,2704656957,",1
-1,"2704657027,",1
-1,"2704657044,",1
